commande_id,client_id,produit_id,quantite,prix_unitaire,montant_total,date_commande,statut,mode_paiement,region_livraison,devise,source,annees,mois,trimestre,jour_semaine,montant_attendu,ville,region,segment,date_inscription,nom,categorie,fournisseur,tranche_montant,saison,est_annulee,ca_perdu,delai_inscription_commande
CMD-Q2-02187,CLI0376,PRD0001,1.0,57.96,57.96,2024-05-17,livrée,PayPal,Île-de-France,EUR,Q2_2024,2024,5,2,4,57.96,Bordeaux,Auvergne-RA,Particulier,2020-08-17,Produit_Inf_1,Informatique,TechPro,Petit,Printemps,False,0.0,1369 days
CMD-Q2-02188,CLI0420,PRD0120,2.0,107.93,215.86,2024-04-07,en_cours,CB,Auvergne-RA,EUR,Q2_2024,2024,4,2,6,215.86,Toulouse,PACA,PME,2021-07-14,Produit_Sto_120,Stockage,DataStore,Moyen,Printemps,False,0.0,998 days
CMD-Q2-02189,CLI0422,PRD0041,8.0,48.15,385.2,2024-05-14,livrée,PayPal,PACA,EUR,Q2_2024,2024,5,2,1,385.2,Bordeaux,PACA,Grand Compte,2022-04-05,Produit_Tél_41,Téléphonie,TechPro,Moyen,Printemps,False,0.0,770 days
CMD-Q2-02190,CLI0008,PRD0149,1.0,123.18,123.18,2024-06-05,livrée,CB,Occitanie,EUR,Q2_2024,2024,6,2,2,123.18,Lille,Nouvelle-Aquitaine,PME,2022-04-03,Produit_Rés_149,Réseau,ElecPlus,Moyen,Été,False,0.0,794 days
CMD-Q2-02191,CLI0438,PRD0082,5.0,36.44,182.2,2024-06-29,livrée,CB,Auvergne-RA,EUR,Q2_2024,2024,6,2,5,182.2,Lyon,Occitanie,PME,2021-08-17,Produit_Acc_82,Accessoires,DataStore,Moyen,Été,False,0.0,1047 days
CMD-Q2-02192,CLI0254,PRD0012,1.0,295.77,295.77,2024-04-22,livrée,Chèque,Auvergne-RA,EUR,Q2_2024,2024,4,2,0,295.77,Lille,Nouvelle-Aquitaine,PME,2020-06-09,Produit_Inf_12,Informatique,TechPro,Moyen,Printemps,False,0.0,1413 days
CMD-Q2-02193,CLI0340,PRD0148,7.0,70.91,496.37,2024-06-24,livrée,CB,Auvergne-RA,EUR,Q2_2024,2024,6,2,0,496.37,Lyon,PACA,PME,2023-03-09,Produit_Rés_148,Réseau,DataStore,Moyen,Été,False,0.0,473 days
CMD-Q2-02194,CLI0351,PRD0152,7.0,499.98,3499.86,2024-05-20,en_cours,CB,Occitanie,EUR,Q2_2024,2024,5,2,0,3499.86,Paris,Nouvelle-Aquitaine,Particulier,2020-01-01,Produit_Rés_152,Réseau,ElecPlus,Très grand,Printemps,False,0.0,1601 days
CMD-Q2-02195,CLI0194,PRD0094,6.0,167.61,1005.66,2024-04-05,annulée,CB,Île-de-France,EUR,Q2_2024,2024,4,2,4,1005.6600000000001,Nice,Île-de-France,PME,2021-05-23,Produit_Acc_94,Accessoires,ElecPlus,Grand,Printemps,True,1005.66,1048 days
CMD-Q2-02196,CLI0492,PRD0119,3.0,496.56,1489.68,2024-06-01,en_cours,CB,Occitanie,EUR,Q2_2024,2024,6,2,5,1489.68,Marseille,Occitanie,PME,2022-03-13,Produit_Sto_119,Stockage,MediaShop,Grand,Été,False,0.0,811 days
CMD-Q2-02197,CLI0160,PRD0041,7.0,48.15,337.05,2024-06-06,livrée,CB,Île-de-France,EUR,Q2_2024,2024,6,2,3,337.05,Toulouse,Île-de-France,Particulier,2020-10-27,Produit_Tél_41,Téléphonie,TechPro,Moyen,Été,False,0.0,1318 days
CMD-Q2-02198,CLI0368,PRD0086,4.0,74.32,297.28,2024-05-24,livrée,CB,Île-de-France,EUR,Q2_2024,2024,5,2,4,297.28,Toulouse,Nouvelle-Aquitaine,Particulier,2023-10-10,Produit_Acc_86,Accessoires,MediaShop,Moyen,Printemps,False,0.0,227 days
CMD-Q2-02199,CLI0299,PRD0097,3.0,149.62,448.86,2024-04-10,livrée,Virement,PACA,EUR,Q2_2024,2024,4,2,2,448.86,Bordeaux,Nouvelle-Aquitaine,Particulier,2023-02-24,Produit_Sto_97,Stockage,MediaShop,Moyen,Printemps,False,0.0,411 days
CMD-Q2-02200,CLI0074,PRD0005,6.0,95.95,575.7,2024-06-29,livrée,CB,Auvergne-RA,EUR,Q2_2024,2024,6,2,5,575.7,Lyon,Auvergne-RA,Particulier,2023-02-10,Produit_Inf_5,Informatique,MediaShop,Grand,Été,False,0.0,505 days
CMD-Q2-02201,CLI0073,PRD0097,1.0,149.62,149.62,2024-04-17,livrée,Virement,PACA,EUR,Q2_2024,2024,4,2,2,149.62,Paris,Occitanie,PME,2023-03-13,Produit_Sto_97,Stockage,MediaShop,Moyen,Printemps,False,0.0,401 days
CMD-Q2-02202,CLI0410,PRD0016,9.0,87.66,788.94,2024-04-05,annulée,CB,Île-de-France,EUR,Q2_2024,2024,4,2,4,788.9399999999999,Lille,Nouvelle-Aquitaine,Particulier,2023-10-12,Produit_Inf_16,Informatique,ElecPlus,Grand,Printemps,True,788.94,176 days
CMD-Q2-02203,CLI0218,PRD0136,7.0,54.7,382.9,2024-05-12,livrée,Virement,Île-de-France,EUR,Q2_2024,2024,5,2,6,382.90000000000003,Nantes,Auvergne-RA,PME,2022-02-06,Produit_Rés_136,Réseau,MediaShop,Moyen,Printemps,False,0.0,826 days
CMD-Q2-02204,CLI0258,PRD0006,3.0,79.23,237.69,2024-05-23,livrée,Chèque,Occitanie,EUR,Q2_2024,2024,5,2,3,237.69,Bordeaux,Île-de-France,Particulier,2021-12-04,Produit_Inf_6,Informatique,ElecPlus,Moyen,Printemps,False,0.0,901 days
CMD-Q2-02205,CLI0135,PRD0018,2.0,121.33,242.66,2024-06-18,livrée,PayPal,Nouvelle-Aquitaine,EUR,Q2_2024,2024,6,2,1,242.66,Montpellier,Nouvelle-Aquitaine,PME,2023-08-25,Produit_Inf_18,Informatique,MediaShop,Moyen,Été,False,0.0,298 days
CMD-Q2-02206,CLI0131,PRD0065,1.0,352.58,352.58,2024-04-21,livrée,Virement,PACA,EUR,Q2_2024,2024,4,2,6,352.58,Paris,PACA,Particulier,2020-02-08,Produit_Aud_65,Audio,MediaShop,Moyen,Printemps,False,0.0,1534 days
CMD-Q2-02207,CLI0359,PRD0026,5.0,334.76,1673.8,2024-06-06,annulée,CB,Nouvelle-Aquitaine,EUR,Q2_2024,2024,6,2,3,1673.8,Lyon,Nouvelle-Aquitaine,PME,2020-02-22,Produit_Inf_26,Informatique,ElecPlus,Grand,Été,True,1673.8,1566 days
CMD-Q2-02208,CLI0322,PRD0118,2.0,76.42,152.84,2024-06-11,en_cours,Virement,Nouvelle-Aquitaine,EUR,Q2_2024,2024,6,2,1,152.84,Montpellier,Île-de-France,Grand Compte,2020-10-03,Produit_Sto_118,Stockage,TechPro,Moyen,Été,False,0.0,1347 days
CMD-Q2-02209,CLI9938,PRD0031,6.0,152.91,917.46,2024-05-07,inconnu,Virement,Nouvelle-Aquitaine,EUR,Q2_2024,2024,5,2,1,917.46,,,,,Produit_Tél_31,Téléphonie,ElecPlus,Grand,Printemps,False,0.0,
CMD-Q2-02210,CLI0297,PRD0067,3.0,126.77,380.31,2024-05-16,livrée,CB,PACA,EUR,Q2_2024,2024,5,2,3,380.31,Bordeaux,Occitanie,Particulier,2022-07-24,Produit_Aud_67,Audio,TechPro,Moyen,Printemps,False,0.0,662 days
CMD-Q2-02211,CLI0495,PRD0053,8.0,79.12,632.96,2024-06-18,livrée,CB,Occitanie,EUR,Q2_2024,2024,6,2,1,632.96,Nice,PACA,Startup,2021-12-09,Produit_Tél_53,Téléphonie,ElecPlus,Grand,Été,False,0.0,922 days
CMD-Q2-02212,CLI0174,PRD0142,2.0,137.33,274.66,2024-04-27,livrée,Virement,PACA,EUR,Q2_2024,2024,4,2,5,274.66,Lille,Île-de-France,Particulier,2021-08-07,Produit_Rés_142,Réseau,ElecPlus,Moyen,Printemps,False,0.0,994 days
CMD-Q2-02213,CLI0421,PRD0146,2.0,30.77,61.54,2024-06-02,inconnu,CB,Nouvelle-Aquitaine,EUR,Q2_2024,2024,6,2,6,61.54,Strasbourg,Île-de-France,PME,2023-01-28,Produit_Rés_146,Réseau,TechPro,Petit,Été,False,0.0,491 days
CMD-Q2-02214,CLI0369,PRD0122,9.0,108.11,972.99,2024-04-09,livrée,CB,Occitanie,EUR,Q2_2024,2024,4,2,1,972.99,Marseille,Nouvelle-Aquitaine,Grand Compte,2022-11-02,Produit_Sto_122,Stockage,ElecPlus,Grand,Printemps,False,0.0,524 days
CMD-Q2-02215,CLI0208,PRD0064,5.0,107.08,535.4,2024-06-09,en_cours,CB,PACA,EUR,Q2_2024,2024,6,2,6,535.4,Bordeaux,Auvergne-RA,Particulier,2021-07-14,Produit_Aud_64,Audio,ElecPlus,Grand,Été,False,0.0,1061 days
CMD-Q2-02216,CLI0391,PRD0094,9.0,167.61,1508.4900000000002,2024-06-26,livrée,Virement,PACA,EUR,Q2_2024,2024,6,2,2,1508.4900000000002,Lille,Nouvelle-Aquitaine,PME,2020-09-30,Produit_Acc_94,Accessoires,ElecPlus,Grand,Été,False,0.0,1365 days
CMD-Q2-02217,CLI0163,PRD0007,1.0,290.01,290.01,2024-06-08,en_cours,CB,PACA,EUR,Q2_2024,2024,6,2,5,290.01,Nantes,Nouvelle-Aquitaine,PME,2023-02-04,Produit_Inf_7,Informatique,ElecPlus,Moyen,Été,False,0.0,490 days
CMD-Q2-02218,CLI0489,PRD0061,2.0,75.83,151.66,2024-05-31,en_cours,Chèque,PACA,EUR,Q2_2024,2024,5,2,4,151.66,Nantes,Occitanie,Particulier,2022-04-07,Produit_Aud_61,Audio,DataStore,Moyen,Printemps,False,0.0,785 days
CMD-Q2-02219,CLI0012,PRD0132,1.0,66.14,66.14,2024-04-22,inconnu,Chèque,PACA,EUR,Q2_2024,2024,4,2,0,66.14,Nice,Nouvelle-Aquitaine,Particulier,2021-11-28,Produit_Rés_132,Réseau,MediaShop,Petit,Printemps,False,0.0,876 days
CMD-Q2-02220,CLI0451,PRD0133,6.0,55.03,330.18,2024-06-12,livrée,CB,Nouvelle-Aquitaine,EUR,Q2_2024,2024,6,2,2,330.18,Lyon,Auvergne-RA,Particulier,2021-05-26,Produit_Rés_133,Réseau,DataStore,Moyen,Été,False,0.0,1113 days
CMD-Q2-02221,CLI0369,PRD0115,6.0,374.29,2245.74,2024-06-09,en_cours,CB,Île-de-France,EUR,Q2_2024,2024,6,2,6,2245.7400000000002,Marseille,Nouvelle-Aquitaine,Grand Compte,2022-11-02,Produit_Sto_115,Stockage,MediaShop,Très grand,Été,False,0.0,585 days
CMD-Q2-02222,CLI0205,PRD0092,8.0,159.37,1274.96,2024-05-27,en_cours,CB,Île-de-France,EUR,Q2_2024,2024,5,2,0,1274.96,Nantes,Nouvelle-Aquitaine,Particulier,2021-04-25,Produit_Acc_92,Accessoires,TechPro,Grand,Printemps,False,0.0,1128 days
CMD-Q2-02223,CLI0284,PRD0089,4.0,93.09,372.36,2024-06-04,en_cours,PayPal,PACA,EUR,Q2_2024,2024,6,2,1,372.36,Lille,Nouvelle-Aquitaine,Startup,2021-10-07,Produit_Acc_89,Accessoires,ElecPlus,Moyen,Été,False,0.0,971 days
CMD-Q2-02224,CLI0190,PRD0112,3.0,79.76,239.28,2024-04-12,en_cours,CB,Île-de-France,EUR,Q2_2024,2024,4,2,4,239.28000000000003,Nice,Île-de-France,PME,2023-08-09,Produit_Sto_112,Stockage,DataStore,Moyen,Printemps,False,0.0,247 days
CMD-Q2-02225,CLI0150,PRD0051,4.0,10.76,43.04,2024-05-07,en_cours,CB,Auvergne-RA,EUR,Q2_2024,2024,5,2,1,43.04,Montpellier,Occitanie,Particulier,2021-11-25,Produit_Tél_51,Téléphonie,TechPro,Petit,Printemps,False,0.0,894 days
CMD-Q2-02226,CLI0102,PRD0107,5.0,101.48,507.4,2024-06-25,livrée,CB,Nouvelle-Aquitaine,EUR,Q2_2024,2024,6,2,1,507.40000000000003,Montpellier,PACA,Particulier,2023-01-26,Produit_Sto_107,Stockage,ElecPlus,Grand,Été,False,0.0,516 days
CMD-Q2-02227,CLI0217,PRD0125,1.0,31.95,31.95,2024-05-02,livrée,Chèque,Île-de-France,EUR,Q2_2024,2024,5,2,3,31.95,Marseille,Nouvelle-Aquitaine,Particulier,2022-02-23,Produit_Rés_125,Réseau,TechPro,Petit,Printemps,False,0.0,799 days
CMD-Q2-02228,CLI0352,PRD0145,7.0,54.52,381.64,2024-04-11,livrée,CB,Île-de-France,EUR,Q2_2024,2024,4,2,3,381.64000000000004,Montpellier,Île-de-France,Particulier,2023-11-08,Produit_Rés_145,Réseau,MediaShop,Moyen,Printemps,False,0.0,155 days
CMD-Q2-02229,CLI0393,PRD0078,2.0,217.49,434.98,2024-04-12,livrée,Virement,Auvergne-RA,EUR,Q2_2024,2024,4,2,4,434.98,Paris,PACA,PME,2022-04-27,Produit_Acc_78,Accessoires,DataStore,Moyen,Printemps,False,0.0,716 days
CMD-Q2-02230,CLI0226,PRD0117,7.0,69.72,488.04,2024-04-13,livrée,CB,Auvergne-RA,EUR,Q2_2024,2024,4,2,5,488.03999999999996,Montpellier,Occitanie,Particulier,2022-01-28,Produit_Sto_117,Stockage,ElecPlus,Moyen,Printemps,False,0.0,806 days
CMD-Q2-02231,CLI0106,PRD0132,4.0,66.14,264.56,2024-04-22,en_cours,Virement,Auvergne-RA,EUR,Q2_2024,2024,4,2,0,264.56,Bordeaux,Occitanie,Particulier,2021-04-21,Produit_Rés_132,Réseau,MediaShop,Moyen,Printemps,False,0.0,1097 days
CMD-Q2-02232,CLI0480,PRD0100,1.0,62.84,62.84,2024-04-09,en_cours,PayPal,Nouvelle-Aquitaine,EUR,Q2_2024,2024,4,2,1,62.84,Marseille,Occitanie,PME,2020-02-13,Produit_Sto_100,Stockage,DataStore,Petit,Printemps,False,0.0,1517 days
CMD-Q2-02233,CLI0157,PRD0134,7.0,487.38,3411.66,2024-05-21,livrée,CB,PACA,EUR,Q2_2024,2024,5,2,1,3411.66,Nice,Nouvelle-Aquitaine,PME,2020-01-02,Produit_Rés_134,Réseau,DataStore,Très grand,Printemps,False,0.0,1601 days
CMD-Q2-02234,CLI0424,PRD0036,6.0,211.79,1270.74,2024-05-10,livrée,CB,Nouvelle-Aquitaine,EUR,Q2_2024,2024,5,2,4,1270.74,Toulouse,Île-de-France,PME,2023-09-21,Produit_Tél_36,Téléphonie,TechPro,Grand,Printemps,False,0.0,232 days
CMD-Q2-02235,CLI0144,PRD0054,8.0,124.37,994.96,2024-06-23,retournée,CB,PACA,EUR,Q2_2024,2024,6,2,6,994.96,Nice,Auvergne-RA,Particulier,2022-09-20,Produit_Tél_54,Téléphonie,TechPro,Grand,Été,False,0.0,642 days
CMD-Q2-02236,CLI0327,PRD0116,1.0,52.36,52.36,2024-04-28,en_cours,CB,Nouvelle-Aquitaine,EUR,Q2_2024,2024,4,2,6,52.36,Marseille,Occitanie,Particulier,2022-07-02,Produit_Sto_116,Stockage,DataStore,Petit,Printemps,False,0.0,666 days
CMD-Q2-02238,CLI0415,PRD0028,8.0,59.7,477.6,2024-04-12,livrée,Chèque,PACA,EUR,Q2_2024,2024,4,2,4,477.6,Lyon,Île-de-France,PME,2020-01-10,Produit_Tél_28,Téléphonie,TechPro,Moyen,Printemps,False,0.0,1554 days
CMD-Q2-02239,CLI0121,PRD0145,6.0,54.52,327.12,2024-05-26,livrée,CB,Île-de-France,EUR,Q2_2024,2024,5,2,6,327.12,Montpellier,Nouvelle-Aquitaine,Particulier,2022-03-26,Produit_Rés_145,Réseau,MediaShop,Moyen,Printemps,False,0.0,792 days
CMD-Q2-02240,CLI0415,PRD0056,6.0,46.62,279.72,2024-04-01,livrée,PayPal,Occitanie,EUR,Q2_2024,2024,4,2,0,279.71999999999997,Lyon,Île-de-France,PME,2020-01-10,Produit_Aud_56,Audio,TechPro,Moyen,Printemps,False,0.0,1543 days
CMD-Q2-02241,CLI0153,PRD0035,5.0,17.54,87.7,2024-04-03,livrée,PayPal,Auvergne-RA,EUR,Q2_2024,2024,4,2,2,87.69999999999999,Montpellier,Nouvelle-Aquitaine,Particulier,2022-01-01,Produit_Tél_35,Téléphonie,MediaShop,Petit,Printemps,False,0.0,823 days
CMD-Q2-02242,CLI0275,PRD0124,2.0,55.52,111.04,2024-05-16,annulée,CB,Nouvelle-Aquitaine,EUR,Q2_2024,2024,5,2,3,111.04,Paris,Auvergne-RA,Particulier,2022-02-12,Produit_Rés_124,Réseau,ElecPlus,Moyen,Printemps,True,111.04,824 days
CMD-Q2-02243,CLI0260,PRD0020,6.0,304.72,1828.32,2024-06-08,livrée,CB,Auvergne-RA,EUR,Q2_2024,2024,6,2,5,1828.3200000000002,Lille,Nouvelle-Aquitaine,PME,2022-09-11,Produit_Inf_20,Informatique,TechPro,Grand,Été,False,0.0,636 days
CMD-Q2-02244,CLI0190,PRD0023,6.0,163.48,980.88,2024-05-17,livrée,CB,Occitanie,EUR,Q2_2024,2024,5,2,4,980.8799999999999,Nice,Île-de-France,PME,2023-08-09,Produit_Inf_23,Informatique,TechPro,Grand,Printemps,False,0.0,282 days
CMD-Q2-02245,CLI0391,PRD0012,1.0,295.77,295.77,2024-05-13,en_cours,CB,Nouvelle-Aquitaine,EUR,Q2_2024,2024,5,2,0,295.77,Lille,Nouvelle-Aquitaine,PME,2020-09-30,Produit_Inf_12,Informatique,TechPro,Moyen,Printemps,False,0.0,1321 days
CMD-Q2-02246,CLI0289,PRD0015,1.0,80.47,80.47,2024-05-16,en_cours,Virement,Occitanie,EUR,Q2_2024,2024,5,2,3,80.47,Paris,Nouvelle-Aquitaine,Particulier,2022-12-25,Produit_Inf_15,Informatique,ElecPlus,Petit,Printemps,False,0.0,508 days
CMD-Q2-02247,CLI0077,PRD0140,5.0,84.52,422.6,2024-05-20,livrée,CB,Nouvelle-Aquitaine,EUR,Q2_2024,2024,5,2,0,422.59999999999997,Strasbourg,Occitanie,Particulier,2020-11-08,Produit_Rés_140,Réseau,ElecPlus,Moyen,Printemps,False,0.0,1289 days
CMD-Q2-02248,CLI0001,PRD0131,8.0,95.19,761.52,2024-05-02,livrée,CB,Auvergne-RA,EUR,Q2_2024,2024,5,2,3,761.52,Toulouse,Auvergne-RA,Startup,2021-02-01,Produit_Rés_131,Réseau,ElecPlus,Grand,Printemps,False,0.0,1186 days
CMD-Q2-02249,CLI0076,PRD0099,4.0,182.41,729.64,2024-04-24,annulée,CB,PACA,EUR,Q2_2024,2024,4,2,2,729.64,Lyon,Nouvelle-Aquitaine,Particulier,2020-02-24,Produit_Sto_99,Stockage,DataStore,Grand,Printemps,True,729.64,1521 days
CMD-Q2-02250,CLI0148,PRD0045,3.0,55.24,165.72,2024-06-28,livrée,CB,Auvergne-RA,EUR,Q2_2024,2024,6,2,4,165.72,Lille,Nouvelle-Aquitaine,Particulier,2022-08-28,Produit_Tél_45,Téléphonie,ElecPlus,Moyen,Été,False,0.0,670 days
CMD-Q2-02251,CLI0460,PRD0105,3.0,408.15,1224.45,2024-04-16,livrée,PayPal,Auvergne-RA,EUR,Q2_2024,2024,4,2,1,1224.4499999999998,Lille,Occitanie,Particulier,2021-10-14,Produit_Sto_105,Stockage,TechPro,Grand,Printemps,False,0.0,915 days
CMD-Q2-02252,CLI0142,PRD0127,1.0,63.31,63.31,2024-05-05,livrée,CB,Auvergne-RA,EUR,Q2_2024,2024,5,2,6,63.31,Bordeaux,Île-de-France,Particulier,2020-08-29,Produit_Rés_127,Réseau,MediaShop,Petit,Printemps,False,0.0,1345 days
CMD-Q2-02253,CLI0195,PRD0015,9.0,80.47,724.23,2024-04-11,livrée,CB,Auvergne-RA,EUR,Q2_2024,2024,4,2,3,724.23,Lyon,PACA,Particulier,2023-10-29,Produit_Inf_15,Informatique,ElecPlus,Grand,Printemps,False,0.0,165 days
CMD-Q2-02254,CLI0108,PRD0074,7.0,101.69,711.8299999999999,2024-04-05,livrée,Chèque,Nouvelle-Aquitaine,EUR,Q2_2024,2024,4,2,4,711.8299999999999,Paris,PACA,Particulier,2021-01-10,Produit_Aud_74,Audio,ElecPlus,Grand,Printemps,False,0.0,1181 days
CMD-Q2-02255,CLI0258,PRD0085,7.0,181.81,1272.67,2024-04-02,livrée,Chèque,Île-de-France,EUR,Q2_2024,2024,4,2,1,1272.67,Bordeaux,Île-de-France,Particulier,2021-12-04,Produit_Acc_85,Accessoires,DataStore,Grand,Printemps,False,0.0,850 days
CMD-Q2-02256,CLI0137,PRD0065,5.0,352.58,1762.9,2024-06-10,livrée,CB,Occitanie,EUR,Q2_2024,2024,6,2,0,1762.8999999999999,Marseille,Nouvelle-Aquitaine,Particulier,2023-03-22,Produit_Aud_65,Audio,MediaShop,Grand,Été,False,0.0,446 days
CMD-Q2-02257,CLI0479,PRD0130,9.0,186.38,1677.42,2024-05-07,en_cours,CB,Nouvelle-Aquitaine,EUR,Q2_2024,2024,5,2,1,1677.42,Lille,Auvergne-RA,Particulier,2023-10-23,Produit_Rés_130,Réseau,DataStore,Grand,Printemps,False,0.0,197 days
CMD-Q2-02258,CLI0041,PRD0137,2.0,54.72,109.44,2024-04-10,livrée,Virement,Auvergne-RA,EUR,Q2_2024,2024,4,2,2,109.44,Lille,Île-de-France,Grand Compte,2020-10-03,Produit_Rés_137,Réseau,TechPro,Moyen,Printemps,False,0.0,1285 days
CMD-Q2-02259,CLI0102,PRD0060,4.0,436.88,1747.52,2024-05-03,livrée,CB,Île-de-France,EUR,Q2_2024,2024,5,2,4,1747.52,Montpellier,PACA,Particulier,2023-01-26,Produit_Aud_60,Audio,DataStore,Grand,Printemps,False,0.0,463 days
CMD-Q2-02260,CLI0443,PRD0097,4.0,149.62,598.48,2024-04-16,livrée,CB,Auvergne-RA,EUR,Q2_2024,2024,4,2,1,598.48,Toulouse,Île-de-France,Particulier,2023-07-18,Produit_Sto_97,Stockage,MediaShop,Grand,Printemps,False,0.0,273 days
CMD-Q2-02261,CLI0335,PRD0136,4.0,54.7,218.8,2024-05-11,livrée,CB,Île-de-France,EUR,Q2_2024,2024,5,2,5,218.8,Nantes,Occitanie,Particulier,2022-08-04,Produit_Rés_136,Réseau,MediaShop,Moyen,Printemps,False,0.0,646 days
CMD-Q2-02262,CLI0404,PRD0041,6.0,48.15,288.9,2024-04-20,annulée,Virement,Nouvelle-Aquitaine,EUR,Q2_2024,2024,4,2,5,288.9,Strasbourg,Auvergne-RA,Particulier,2021-02-08,Produit_Tél_41,Téléphonie,TechPro,Moyen,Printemps,True,288.9,1167 days
CMD-Q2-02263,CLI0452,PRD0103,7.0,57.7,403.9,2024-04-19,livrée,CB,PACA,EUR,Q2_2024,2024,4,2,4,403.90000000000003,Strasbourg,Occitanie,Particulier,2020-03-28,Produit_Sto_103,Stockage,DataStore,Moyen,Printemps,False,0.0,1483 days
CMD-Q2-02264,CLI0421,PRD0048,6.0,164.13,984.78,2024-05-26,livrée,CB,Auvergne-RA,EUR,Q2_2024,2024,5,2,6,984.78,Strasbourg,Île-de-France,PME,2023-01-28,Produit_Tél_48,Téléphonie,TechPro,Grand,Printemps,False,0.0,484 days
CMD-Q2-02265,CLI0294,PRD0029,9.0,149.76,1347.84,2024-06-16,livrée,CB,Auvergne-RA,EUR,Q2_2024,2024,6,2,6,1347.84,Paris,Île-de-France,Particulier,2020-09-26,Produit_Tél_29,Téléphonie,TechPro,Grand,Été,False,0.0,1359 days
CMD-Q2-02266,CLI0324,PRD0141,3.0,326.57,979.71,2024-04-11,livrée,CB,Occitanie,EUR,Q2_2024,2024,4,2,3,979.71,Marseille,PACA,Particulier,2022-04-26,Produit_Rés_141,Réseau,MediaShop,Grand,Printemps,False,0.0,716 days
CMD-Q2-02267,CLI0297,PRD0116,5.0,52.36,261.8,2024-04-20,en_cours,CB,PACA,EUR,Q2_2024,2024,4,2,5,261.8,Bordeaux,Occitanie,Particulier,2022-07-24,Produit_Sto_116,Stockage,DataStore,Moyen,Printemps,False,0.0,636 days
CMD-Q2-02268,CLI0225,PRD0027,8.0,45.84,366.72,2024-04-30,annulée,CB,Nouvelle-Aquitaine,EUR,Q2_2024,2024,4,2,1,366.72,Montpellier,Île-de-France,Startup,2023-02-27,Produit_Tél_27,Téléphonie,DataStore,Moyen,Printemps,True,366.72,428 days
CMD-Q2-02269,CLI0126,PRD0088,6.0,793.25,4759.5,2024-04-06,livrée,CB,Nouvelle-Aquitaine,EUR,Q2_2024,2024,4,2,5,4759.5,Nice,Île-de-France,Startup,2023-12-06,Produit_Acc_88,Accessoires,DataStore,Très grand,Printemps,False,0.0,122 days
CMD-Q2-02270,CLI0344,PRD0009,6.0,58.82,352.92,2024-04-03,livrée,CB,Auvergne-RA,EUR,Q2_2024,2024,4,2,2,352.92,Lille,PACA,Particulier,2022-08-31,Produit_Inf_9,Informatique,ElecPlus,Moyen,Printemps,False,0.0,581 days
CMD-Q2-02271,CLI0111,PRD0093,9.0,62.68,564.12,2024-04-13,en_cours,Virement,Île-de-France,EUR,Q2_2024,2024,4,2,5,564.12,Montpellier,PACA,Startup,2020-08-13,Produit_Acc_93,Accessoires,ElecPlus,Grand,Printemps,False,0.0,1339 days
CMD-Q2-02272,CLI0243,PRD0005,9.0,95.95,863.55,2024-04-15,livrée,CB,Nouvelle-Aquitaine,EUR,Q2_2024,2024,4,2,0,863.5500000000001,Paris,Nouvelle-Aquitaine,Grand Compte,2023-06-01,Produit_Inf_5,Informatique,MediaShop,Grand,Printemps,False,0.0,319 days
CMD-Q2-02273,CLI0146,PRD0007,7.0,290.01,2030.07,2024-04-06,en_cours,CB,Auvergne-RA,EUR,Q2_2024,2024,4,2,5,2030.07,Montpellier,Auvergne-RA,Particulier,2023-01-12,Produit_Inf_7,Informatique,ElecPlus,Très grand,Printemps,False,0.0,450 days
CMD-Q2-02274,CLI0443,PRD0147,3.0,56.16,168.48,2024-06-01,livrée,CB,PACA,EUR,Q2_2024,2024,6,2,5,168.48,Toulouse,Île-de-France,Particulier,2023-07-18,Produit_Rés_147,Réseau,ElecPlus,Moyen,Été,False,0.0,319 days
CMD-Q2-02275,CLI0478,PRD0064,7.0,107.08,749.56,2024-05-19,livrée,CB,Auvergne-RA,EUR,Q2_2024,2024,5,2,6,749.56,Lyon,Occitanie,PME,2022-12-07,Produit_Aud_64,Audio,ElecPlus,Grand,Printemps,False,0.0,529 days
CMD-Q2-02276,CLI0332,PRD0102,4.0,23.26,93.04,2024-04-17,en_cours,CB,Occitanie,EUR,Q2_2024,2024,4,2,2,93.04,Nice,Occitanie,Particulier,2020-06-18,Produit_Sto_102,Stockage,ElecPlus,Petit,Printemps,False,0.0,1399 days
CMD-Q2-02277,CLI0470,PRD0066,5.0,181.07,905.35,2024-05-11,en_cours,CB,Île-de-France,EUR,Q2_2024,2024,5,2,5,905.3499999999999,Toulouse,PACA,Particulier,2023-11-04,Produit_Aud_66,Audio,ElecPlus,Grand,Printemps,False,0.0,189 days
CMD-Q2-02278,CLI0095,PRD0024,9.0,20.71,186.39,2024-04-12,livrée,CB,Auvergne-RA,EUR,Q2_2024,2024,4,2,4,186.39000000000001,Paris,Île-de-France,Particulier,2020-02-11,Produit_Inf_24,Informatique,TechPro,Moyen,Printemps,False,0.0,1522 days
CMD-Q2-02279,CLI0340,PRD0142,1.0,137.33,137.33,2024-05-13,livrée,CB,Occitanie,EUR,Q2_2024,2024,5,2,0,137.33,Lyon,PACA,PME,2023-03-09,Produit_Rés_142,Réseau,ElecPlus,Moyen,Printemps,False,0.0,431 days
CMD-Q2-02280,CLI0123,PRD0101,4.0,52.8,211.2,2024-05-03,livrée,Chèque,PACA,EUR,Q2_2024,2024,5,2,4,211.2,Nice,Île-de-France,Grand Compte,2021-06-18,Produit_Sto_101,Stockage,TechPro,Moyen,Printemps,False,0.0,1050 days
